Wall time,Step,Value
1692774415.8114421,0,6.170591354370117
1692775370.9421508,1,3.9639534950256348
1692776325.3311274,2,2.661275625228882
1692777278.5027301,3,1.9252079725265503
1692778232.6314175,4,1.6798385381698608
1692779193.6079895,5,1.4786391258239746
1692780149.0131934,6,1.3606866598129272
1692781103.4366295,7,1.2547804117202759
1692782057.7585273,8,1.1554508209228516
1692783012.350135,9,1.0945402383804321
1692783967.4121332,10,1.0567859411239624
1692784922.8391068,11,1.0161221027374268
1692785878.8162081,12,0.9676878452301025
1692786835.815261,13,0.9235545992851257
1692787788.4830759,14,0.8730217218399048
1692788742.656392,15,0.8528140187263489
1692789697.908812,16,0.8345330357551575
1692790653.5059183,17,0.883446991443634
1692791609.4631386,18,0.775056779384613
1692792565.7180507,19,0.8157591223716736
1692793523.059956,20,0.7212390303611755
1692794477.4065914,21,0.7882567048072815
1692795432.566192,22,0.812543511390686
1692796386.5222645,23,0.6993230581283569
1692797340.580753,24,0.6714190244674683
1692798297.2662802,25,0.6512677669525146
1692799252.404958,26,0.6133809685707092
1692800208.79524,27,0.6145895719528198
1692801164.438485,28,0.5899491310119629
1692802119.578472,29,0.5733488202095032
1692803075.1873682,30,0.5577377080917358
1692804029.6284873,31,0.5569261312484741
1692804984.2705188,32,0.5301573276519775
1692805938.6868482,33,0.5205124616622925
1692806892.6046057,34,0.5107526779174805
1692807846.9337776,35,0.497872918844223
1692808802.4678538,36,0.4882471561431885
1692809755.9205127,37,0.4800181984901428
1692810711.4372177,38,0.47143158316612244
1692811666.6685529,39,0.4605332612991333
1692812622.1561167,40,0.4529916048049927
1692813576.689525,41,0.4466090798377991
1692814531.4229639,42,0.4464779496192932
1692815485.842879,43,0.4408402740955353
1692816440.8817666,44,0.4403179883956909
1692817394.8833635,45,0.43407517671585083
1692818347.9747806,46,0.4410311281681061
1692819300.8128512,47,0.43821388483047485
1692820254.6981182,48,0.4377058446407318
1692821208.4225583,49,0.43733906745910645
1692822163.731028,50,0.8018056750297546
1692823117.8314626,51,0.795278787612915
1692824070.878427,52,0.7392252683639526
1692825026.1670952,53,0.8276411294937134
1692825979.7842116,54,0.7111291885375977
1692826933.8338544,55,0.7025168538093567
1692827887.2779691,56,0.7089443802833557
1692828842.671203,57,0.6886013150215149
1692829796.132309,58,0.8363542556762695
1692830749.4121149,59,0.7887818813323975
1692831702.7959297,60,0.9216592907905579
1692832658.098663,61,0.8060961365699768
1692833614.4122918,62,0.9006430506706238
1692834569.5707066,63,0.7455618381500244
1692835523.2808204,64,0.6774134635925293
1692836476.1667686,65,0.7357690930366516
1692837429.4954119,66,0.6783439517021179
1692838383.5551815,67,0.84965580701828
1692839337.4469302,68,0.725059986114502
1692840292.0446398,69,0.6744188070297241
1692841245.1828058,70,0.7235880494117737
1692842198.9701788,71,0.6457092761993408
1692843153.1178463,72,0.6524559259414673
1692844106.9229958,73,0.7363620400428772
1692845061.8568196,74,0.9684596061706543
1692846016.0792794,75,0.8454023599624634
1692846969.1954024,76,0.8900987505912781
1692847923.4356406,77,1.7950811386108398
1692848877.762826,78,1.0413475036621094
1692849831.3740063,79,0.8023728728294373
1692850784.9477897,80,0.8160989284515381
1692851739.0839996,81,0.6998984813690186
1692852691.7037663,82,0.6623537540435791
1692853644.8669138,83,0.8119471669197083
1692854600.2503076,84,0.672713041305542
1692855556.167787,85,0.7692237496376038
1692856510.4964936,86,0.6894976496696472
1692857464.102035,87,0.5815483927726746
1692858417.4743073,88,1.1332736015319824
1692859371.135478,89,1.0691797733306885
1692860323.9237823,90,1.3201240301132202
1692861277.5859077,91,3.6710057258605957
1692862230.3102708,92,2.6787779331207275
1692863184.4914527,93,3.052029609680176
1692864138.8015642,94,3.2697560787200928
1692865092.9190855,95,2.9353959560394287
1692866046.8554378,96,2.4406800270080566
1692867000.45936,97,1.9060732126235962
1692867954.4620066,98,1.5811001062393188
1692868907.979711,99,1.3490909337997437
1692869861.2542286,100,1.1172940731048584
1692870816.9109755,101,0.9324178099632263
1692871771.04576,102,0.8195645809173584
1692872726.7250345,103,0.7340070605278015
1692873680.194443,104,0.6747269630432129
1692874634.4736784,105,0.6713041663169861
1692875589.126037,106,0.6880765557289124
1692876542.686516,107,0.6330723166465759
1692877496.7775424,108,0.6660714745521545
1692878450.2184992,109,0.6378880739212036
1692879404.0825858,110,0.8682339191436768
1692880356.9837322,111,0.6920838952064514
1692881311.5082798,112,0.753165066242218
1692882266.2177606,113,0.714301347732544
1692883221.268445,114,0.6889858841896057
1692884175.105762,115,0.6154338717460632
1692885129.9317415,116,0.6445901989936829
1692886084.2025223,117,0.6122392416000366
1692887038.600089,118,0.5561729669570923
1692887993.3436775,119,0.5691359639167786
1692888945.904889,120,0.5369793176651001
1692889900.3005192,121,0.5166205167770386
1692890854.9342449,122,0.5067843198776245
1692891808.6318402,123,0.5089244842529297
1692892764.5739834,124,0.4906657934188843
1692893718.4703062,125,0.47999438643455505
1692894671.1584728,126,0.49916326999664307
1692895623.9758987,127,0.4787602424621582
1692896578.6792204,128,0.4820726811885834
1692897532.2231808,129,0.46534648537635803
1692898485.7983181,130,0.46477481722831726
1692899439.7878277,131,0.452958881855011
1692900394.03589,132,0.45315006375312805
1692901348.190899,133,0.4449782371520996
1692902300.9647052,134,0.44531717896461487
1692903254.9059334,135,0.4410451054573059
1692904208.5862925,136,0.4349423348903656
1692905162.6739235,137,0.4413876235485077
1692906116.4822288,138,0.4387724995613098
1692907070.3379645,139,0.4338549077510834
1692908024.250903,140,0.4333168864250183
1692908978.5999541,141,0.43272459506988525
1692909932.6515596,142,0.4280398190021515
1692910884.982888,143,0.4308071732521057
1692911839.5698872,144,0.43226689100265503
1692912792.8333313,145,0.4281994104385376
1692913745.2632992,146,0.4303777515888214
1692914699.8051264,147,0.4297678470611572
1692915653.9680696,148,0.43126940727233887
1692916607.953647,149,0.4301619827747345
1692917561.5115852,150,0.7956215143203735
1692918515.2263997,151,0.7954118251800537
1692919468.0048535,152,0.7021303772926331
1692920421.1010478,153,0.8937009572982788
1692921374.4074874,154,0.7256299257278442
1692922326.8808305,155,0.6651122570037842
1692923280.3508604,156,0.634986162185669
1692924234.383022,157,0.6239973306655884
1692925187.6874998,158,0.6090095043182373
1692926140.6062148,159,0.6151219010353088
1692927092.5806668,160,0.6011589765548706
1692928046.3402212,161,1.279983639717102
1692928999.5349288,162,1.0860882997512817
1692929954.4971857,163,0.7566075325012207
1692930909.4813786,164,0.7350283265113831
1692931864.2913096,165,0.7882460355758667
1692932818.131054,166,0.863191545009613
1692933772.848148,167,0.6928288340568542
1692934725.7820582,168,0.665949821472168
1692935679.5222611,169,0.6585240364074707
1692936632.427462,170,0.6079012751579285
1692937584.1840494,171,0.5991513729095459
1692938538.7213008,172,0.5855115652084351
1692939493.8957605,173,0.5823251008987427
1692940448.1857166,174,0.5710713267326355
1692941401.0516202,175,0.5705612301826477
1692942353.918441,176,0.5594156980514526
