Wall time,Step,Value
1692506963.6085477,60,0.8910878896713257
1692507829.511319,61,0.8724738955497742
1692508697.2266533,62,0.8685156106948853
1692509563.819574,63,0.8335533142089844
1692510433.1067894,64,0.8380401134490967
1692511303.7019067,65,0.9144734740257263
1692512171.965527,66,0.8433282375335693
1692513040.9607093,67,0.7939817309379578
1692513909.5775542,68,0.7942615747451782
1692514777.933096,69,0.7825316786766052
1692515644.9129708,70,0.7571159601211548
1692516513.8483005,71,0.7484943866729736
1692517380.0933564,72,0.7390041947364807
1692518247.6220436,73,0.7426813840866089
1692519116.110734,74,0.7280993461608887
1692519983.8715746,75,0.72392737865448
1692520853.7521813,76,0.7000536918640137
1692521721.204067,77,0.7413340210914612
1692522587.554625,78,0.7094579935073853
1692523455.6779165,79,0.6725197434425354
1692524323.8528438,80,0.6760038733482361
1692525190.2683618,81,0.6717255115509033
1692526056.6272738,82,0.6436868906021118
1692526924.8113077,83,0.6375930905342102
1692527793.887146,84,0.6330700516700745
1692528662.505057,85,0.6251091957092285
1692529529.0728953,86,0.6216577291488647
1692530396.314056,87,0.608033299446106
1692531263.6800623,88,0.599206805229187
1692532133.330277,89,0.5947578549385071
1692533002.1957781,90,0.578943133354187
1692533869.867326,91,0.5749610662460327
1692534737.325723,92,0.5842623114585876
1692535604.422153,93,0.5553116798400879
1692536472.4202864,94,0.5491925477981567
1692537337.8478763,95,0.5520857572555542
1692538208.3839128,96,0.533891499042511
1692539074.0675087,97,0.5405852198600769
1692539940.916004,98,0.5177888870239258
1692540809.1632688,99,0.5140107870101929
1692541679.0911748,100,0.5104312300682068
1692542548.4445682,101,0.5002440214157104
1692543414.894056,102,0.49725428223609924
1692544283.15518,103,0.48753321170806885
1692545151.9492984,104,0.4858003556728363
1692546018.6348886,105,0.4758289158344269
1692546886.2610626,106,0.4742071330547333
1692547755.1335685,107,0.46792781352996826
1692548622.356501,108,0.45967432856559753
1692549489.5352812,109,0.44766417145729065
1692550357.2103746,110,0.4470407962799072
1692551223.2189555,111,0.44350042939186096
1692552090.9384537,112,0.4369656443595886
1692552958.7564082,113,0.43330734968185425
1692553824.7398787,114,0.42571818828582764
1692554691.1144927,115,0.42243945598602295
1692555558.3838494,116,0.4182984530925751
1692556426.2525253,117,0.4079640805721283
1692557292.606087,118,0.40598422288894653
1692558160.2783525,119,0.4014897644519806
1692559028.0402448,120,0.3996390700340271
1692559894.3279135,121,0.39434462785720825
1692560760.4838834,122,0.39086440205574036
1692561627.916149,123,0.3867759704589844
1692562497.5374856,124,0.383158415555954
1692563366.3322508,125,0.3858787715435028
1692564233.9539611,126,0.3744710385799408
1692565104.803746,127,0.37307462096214294
1692565972.0430152,128,0.3727479577064514
1692566838.8613775,129,0.37004226446151733
1692567708.1112885,130,0.3641745448112488
1692568576.841306,131,0.36464905738830566
1692569445.5643137,132,0.36083242297172546
1692570314.2153342,133,0.35779082775115967
1692571182.070297,134,0.3547677993774414
1692572049.825516,135,0.35618555545806885
1692572919.7360919,136,0.35496896505355835
1692573787.8469076,137,0.35306084156036377
1692574656.470247,138,0.3546464741230011
1692575524.52822,139,0.34948664903640747
1692576393.8254545,140,0.35466405749320984
1692577260.2200348,141,0.3499598503112793
1692578126.402542,142,0.3540990650653839
1692578993.93231,143,0.35405316948890686
1692579863.4354038,144,0.356588751077652
1692580733.6067052,145,0.35434916615486145
1692581599.5112283,146,0.35486337542533875
1692582465.1120927,147,0.3575142025947571
1692583334.1554682,148,0.35768139362335205
1692584201.6935782,149,0.35740193724632263
1692585067.6293461,150,0.6379976868629456
1692585936.2276666,151,0.5809202194213867
1692586805.0817926,152,0.5987382531166077
1692587673.7238262,153,0.6020510196685791
1692588541.8469126,154,0.583767831325531
1692589410.5124764,155,0.5820659399032593
1692590278.6375926,156,0.590276300907135
1692591146.6432376,157,0.6297448873519897
1692592013.3809147,158,0.5798381567001343
1692592879.913929,159,0.576604962348938
1692593748.544308,160,0.5716053247451782
1692594613.7218752,161,0.5738309621810913
1692595479.0362382,162,0.5715652108192444
1692596344.9040713,163,0.5593547821044922
1692597212.6195893,164,0.5570182204246521
1692598080.0106368,165,0.5638390183448792
1692598950.387703,166,0.576062023639679
1692599818.066985,167,0.5487504005432129
1692600685.934682,168,0.5369794964790344
1692601554.1849568,169,0.5581080317497253
1692602422.2229457,170,0.5397796034812927
1692603289.8502743,171,0.5304732918739319
1692604157.598014,172,0.5329062938690186
1692605024.9453378,173,0.5352410674095154
1692605892.2084079,174,0.5313034057617188
1692606758.5389543,175,0.5302242040634155
1692607624.7677517,176,0.5119501948356628
1692608493.6086357,177,0.5200365781784058
1692609360.9646106,178,0.5060896277427673
1692610227.6389835,179,0.5443603992462158
1692611096.512665,180,0.5334115624427795
1692611965.3704352,181,0.5242890119552612
1692612832.8096707,182,0.5072450637817383
1692613699.476377,183,0.4964624047279358
1692614567.4260664,184,0.4883710443973541
1692615435.07039,185,0.49132639169692993
1692616303.581349,186,0.48726868629455566
1692617169.227517,187,0.4801754653453827
1692618037.3737595,188,0.4915333688259125
1692618904.7638955,189,0.4831518232822418
1692619772.4386191,190,0.4766503870487213
1692620640.228068,191,0.48018670082092285
1692621508.9019885,192,0.4684619605541229
1692622377.7123418,193,0.46152442693710327
1692623245.436042,194,0.47902679443359375
1692624114.2719579,195,0.5098392367362976
1692624983.6073892,196,0.4923045337200165
1692625852.6372008,197,0.4670411944389343
1692626721.243014,198,0.45284923911094666
1692627589.0830524,199,0.45140787959098816
1692628458.840696,200,0.4550735354423523
1692629328.8029766,201,0.456514835357666
1692630196.243428,202,0.44967588782310486
1692631063.820969,203,0.44570478796958923
1692631931.6390264,204,0.4451533257961273
1692632798.0502586,205,0.4381926953792572
1692633666.1660428,206,0.4511352479457855
1692634536.3934398,207,0.43731820583343506
1692635403.4242418,208,0.4354030191898346
1692636270.6358867,209,0.4292217493057251
1692637139.8916276,210,0.4285625219345093
1692638006.5700445,211,0.4262450933456421
1692638874.0953777,212,0.4273218512535095
1692639746.1052597,213,0.4313654899597168
1692640615.9996836,214,0.4212127923965454
1692641486.2988482,215,0.42563381791114807
1692642356.3088667,216,0.41353848576545715
1692643224.8526304,217,0.42207276821136475
1692644092.9755304,218,0.41356778144836426
1692644960.720414,219,0.4044039845466614
1692645829.5437338,220,0.40549394488334656
1692646699.0983834,221,0.40556758642196655
1692647569.606882,222,0.39951199293136597
1692648440.5277934,223,0.403347909450531
1692649310.5571222,224,0.3963541090488434
1692650179.229103,225,0.3901539742946625
1692651049.5320396,226,0.3899437189102173
1692651918.6944246,227,0.38994669914245605
1692652788.7888844,228,0.384814977645874
1692653660.1562002,229,0.38090217113494873
1692654530.7155678,230,0.38270896673202515
1692655401.4464393,231,0.37880998849868774
1692656270.314168,232,0.3762778043746948
1692657139.1915724,233,0.3742170035839081
1692658006.7743545,234,0.37076228857040405
1692658875.827389,235,0.3853920102119446
1692659743.8918056,236,0.3628675639629364
1692660610.675297,237,0.3677174746990204
1692661476.823541,238,0.3655020594596863
1692662346.5290706,239,0.36360403895378113
1692663213.357841,240,0.3547847867012024
1692664083.4112387,241,0.3589847683906555
1692664950.4307582,242,0.35639652609825134
1692665819.5301943,243,0.35285747051239014
1692666689.1322947,244,0.35625576972961426
1692667557.0552354,245,0.35019996762275696
1692668424.1598222,246,0.3472132980823517
1692669292.0795753,247,0.33980047702789307
1692670161.940687,248,0.3479624092578888
1692671030.5988936,249,0.3387364447116852
1692671898.4713154,250,0.3385051190853119
1692672766.008143,251,0.33221983909606934
1692673634.1799788,252,0.3313620388507843
1692674501.1239834,253,0.33512556552886963
1692675369.952079,254,0.32987669110298157
1692676237.4186184,255,0.33054009079933167
1692677106.8574743,256,0.3279644846916199
1692677975.29576,257,0.3248741924762726
1692678844.4419162,258,0.3254479765892029
1692679712.636634,259,0.3220060467720032
1692680581.2531917,260,0.31974858045578003
1692681450.1351008,261,0.31657373905181885
1692682318.8401458,262,0.31569188833236694
1692683185.9745393,263,0.3118758201599121
1692684055.0703802,264,0.3145681321620941
1692684928.4345083,265,0.30925509333610535
1692685795.7937446,266,0.3111991882324219
1692686663.6013858,267,0.3092292547225952
1692687531.170671,268,0.302670419216156
1692688399.140578,269,0.30153152346611023
1692689265.5284226,270,0.3041945695877075
1692690134.7532065,271,0.2993553876876831
1692691002.5758111,272,0.2975028455257416
1692691871.4761431,273,0.300447553396225
1692692741.1728568,274,0.2971879243850708
1692693609.7292314,275,0.29641470313072205
1692694478.8910296,276,0.29554256796836853
1692695346.9878187,277,0.2917017936706543
1692696214.2236397,278,0.28761327266693115
1692697082.7905984,279,0.29032883048057556
1692697951.1512587,280,0.2862488329410553
1692698818.227504,281,0.2836802303791046
1692699685.511348,282,0.28127846121788025
1692700552.8526893,283,0.28210246562957764
1692701421.7733583,284,0.2800520062446594
1692702291.1729007,285,0.28108349442481995
1692703159.072592,286,0.2788005769252777
1692704029.5462234,287,0.27570056915283203
1692704898.9539516,288,0.27281203866004944
1692705767.5818331,289,0.2709886133670807
1692706636.0907617,290,0.2723075747489929
1692707505.4856384,291,0.2709798216819763
1692708373.9136698,292,0.27157068252563477
1692709240.0909977,293,0.2665639817714691
1692710107.1598763,294,0.2669810950756073
1692710976.385569,295,0.2691810727119446
1692711845.2169147,296,0.2657957077026367
1692712713.4695954,297,0.26466473937034607
1692713583.0812144,298,0.2626471221446991
1692714451.6385505,299,0.25868478417396545
