Wall time,Step,Value
1729284321.0723326,152,0.10895747691392899
1729284583.3527153,153,0.10880564898252487
1729284846.9771073,154,0.11069389432668686
1729285110.817246,155,0.10866938531398773
1729285373.098072,156,0.10917117446660995
1729285635.9385355,157,0.11052650958299637
1729285898.5187292,158,0.11014921963214874
1729286162.2057033,159,0.11181944608688354
1729286424.7080507,160,0.10971395671367645
1729286687.771752,161,0.1120423674583435
1729286950.694546,162,0.11049731075763702
1729287213.2731924,163,0.11075663566589355
1729287476.324991,164,0.1093764379620552
1729287739.683506,165,0.10942559689283371
1729288002.18765,166,0.10840723663568497
1729288264.850538,167,0.10854458063840866
1729288527.6894917,168,0.10931847244501114
1729288790.5124876,169,0.10800496488809586
1729289053.2400763,170,0.11183519661426544
1729289316.5219219,171,0.1094047799706459
1729289579.7226963,172,0.10901094973087311
1729289842.2773223,173,0.10921390354633331
1729290104.8406298,174,0.10900390893220901
1729290367.9902816,175,0.10973815619945526
1729290630.366353,176,0.10830676555633545
1729290893.657144,177,0.10802238434553146
1729291156.6588497,178,0.10910399258136749
1729291419.6897745,179,0.10894771665334702
1729291682.247666,180,0.10751646012067795
1729291944.6845906,181,0.11004804819822311
1729292208.3273106,182,0.10913193225860596
1729292471.3043172,183,0.10910133272409439
1729292733.8618786,184,0.11184843629598618
1729292996.384223,185,0.10878536850214005
1729293258.6819208,186,0.10862156748771667
1729293521.2739732,187,0.10837936401367188
1729293783.5678196,188,0.10846810787916183
1729294045.808037,189,0.11072177439928055
1729294308.3052156,190,0.10932667553424835
1729294571.2175767,191,0.11108874529600143
1729294833.938738,192,0.11088280379772186
1729295097.0914752,193,0.11049797385931015
1729295359.7518067,194,0.10900960117578506
1729295622.6049476,195,0.10955210775136948
1729295885.6114943,196,0.10879998654127121
1729296148.2611492,197,0.1108064353466034
1729296410.8043652,198,0.10989847779273987
1729296673.922954,199,0.10963918268680573
1729296936.4770856,200,0.11032848805189133
1729297199.7829933,201,0.11116844415664673
1729297462.2391145,202,0.11008231341838837
1729297725.2085867,203,0.10987704247236252
1729297987.6149218,204,0.10843052715063095
1729298250.202194,205,0.10791831463575363
1729298512.989918,206,0.11076075583696365
1729298775.9961534,207,0.1092417761683464
1729299038.8535638,208,0.1103484109044075
1729299301.635112,209,0.10951065272092819
1729299564.2829251,210,0.10963684320449829
1729299826.7261581,211,0.10931012779474258
1729300089.9466825,212,0.1088884249329567
1729300352.4561226,213,0.10884879529476166
1729300615.719712,214,0.10923182219266891
1729300878.5611694,215,0.10909872502088547
1729301141.6436946,216,0.10903989523649216
1729301404.3409467,217,0.1084185466170311
1729301667.2017918,218,0.11030036211013794
1729301930.1008413,219,0.10927508771419525
1729302193.233773,220,0.10880130529403687
1729302456.002218,221,0.11002472788095474
1729302720.1289635,222,0.10874497890472412
1729302982.81285,223,0.10843856632709503
1729303245.486128,224,0.10915487259626389
1729303508.9364722,225,0.10943657159805298
1729303771.687382,226,0.10823564976453781
1729304034.1381292,227,0.11013335734605789
1729304296.6730506,228,0.10891091078519821
1729304559.5860538,229,0.10898768156766891
1729304822.8793848,230,0.10957799851894379
1729305087.0189931,231,0.10943660885095596
1729305349.3328888,232,0.1105833575129509
1729305612.1815293,233,0.11079981178045273
1729305874.4230585,234,0.10870540142059326
1729306138.2958584,235,0.10894095152616501
1729306400.8986757,236,0.10922182351350784
1729306663.9851563,237,0.10759095847606659
1729306925.776408,238,0.10944786667823792
1729307188.5288277,239,0.10852966457605362
1729307451.0737162,240,0.10939831286668777
1729307713.0552099,241,0.10918384790420532
1729307975.3485765,242,0.10849201679229736
1729308237.4654636,243,0.10839726775884628
1729308499.538184,244,0.1083216667175293
1729308761.652337,245,0.10901393741369247
1729309024.8303246,246,0.10986129194498062
1729309286.7900226,247,0.10849522799253464
1729309548.7210648,248,0.10890544950962067
1729309810.9360576,249,0.10929030179977417
1729310073.180382,250,0.10936927795410156
1729310335.6338985,251,0.10916241258382797
1729310597.1116536,252,0.10866235941648483
1729310858.929218,253,0.10871504247188568
1729311120.259451,254,0.1087077409029007
1729311382.6300097,255,0.10904163867235184
1729311644.9726565,256,0.10984280705451965
1729311906.7221076,257,0.10913849622011185
1729312169.1345303,258,0.10894057154655457
1729312431.412146,259,0.10995621234178543
1729312692.9773083,260,0.10810301452875137
1729312953.9646215,261,0.109304279088974
1729313216.38431,262,0.10949106514453888
1729313478.010836,263,0.10713363438844681
1729313740.3722067,264,0.10782280564308167
1729314002.7786586,265,0.10931181907653809
1729314264.8492565,266,0.10760218650102615
1729314526.825719,267,0.10928433388471603
1729314788.838124,268,0.10874304920434952
1729315051.3916397,269,0.10850169509649277
1729315314.3714833,270,0.10874903947114944
1729315576.6555722,271,0.10912510752677917
1729315839.0815985,272,0.10820140689611435
1729316100.1624324,273,0.1080080196261406
1729316362.1258893,274,0.10854043811559677
1729316624.6227343,275,0.10869287699460983
1729316886.4882736,276,0.10865189135074615
1729317148.1383803,277,0.10897301137447357
1729317410.817483,278,0.1087346225976944
1729317672.5885897,279,0.10895166546106339
1729317934.1607158,280,0.10969378799200058
1729318196.0719395,281,0.10806799679994583
1729318458.5084321,282,0.10934515297412872
1729318720.1782384,283,0.10909165441989899
1729318981.733958,284,0.10842271149158478
1729319243.511662,285,0.10863780230283737
1729319505.3944738,286,0.10799243301153183
1729319767.3590155,287,0.10798440128564835
1729320029.4890347,288,0.10858297348022461
1729320291.513724,289,0.10864023864269257
1729320553.2676272,290,0.10940085351467133
1729320815.641065,291,0.10957460105419159
1729321077.743685,292,0.10804163664579391
1729321339.3765442,293,0.10816062241792679
1729321601.5763783,294,0.10814950615167618
1729321863.398685,295,0.10934232175350189
1729322125.1328285,296,0.10842244327068329
1729322387.5335987,297,0.10800530016422272
1729322649.0681112,298,0.10892774909734726
1729322910.4449708,299,0.10862701386213303
